utc,rssi_dbm,mcs,implied_range_m,rate_m_per_s
1651763655,-27,4,21,-1.0
1651763657,-28,4,23,1.0
1651763659,-28,4,23,0.0
1651763661,-29,4,26,1.5
1651763663,-27,4,21,-2.5
1651763665,-28,6,23,1.0
1651763667,-27,6,21,-1.0
1651763669,-27,6,21,0.0
1651763671,-27,4,21,0.0
1651763673,-27,4,21,0.0
1651763675,-29,4,26,2.5
1651763677,-29,4,26,0.0
1651763679,-28,4,23,-1.5
1651763681,-27,2,21,-1.0
1651763683,-27,2,21,0.0
1651763685,-27,2,21,0.0
1651763687,-28,2,23,1.0
1651763689,-28,2,23,0.0
1651763691,-28,4,23,0.0
1651763693,-28,4,23,0.0
1651763695,-29,4,26,1.5
1651763697,-29,4,26,0.0
1651763699,-25,2,16,-5.0
1651763701,-25,2,16,0.0
1651763703,-24,2,15,-0.5
1651763705,-27,2,21,3.0
1651763707,-29,2,26,2.5
1651763709,-28,2,23,-1.5
1651763711,-28,2,23,0.0
1651763713,-28,2,23,0.0
1651763715,-28,2,23,0.0
1651763717,-29,2,26,1.5
1651763719,-29,4,26,0.0
1651763721,-28,4,23,-1.5
1651763723,-27,4,21,-1.0
1651763725,-26,4,18,-1.5
1651763727,-27,4,21,1.5
1651763729,-28,2,23,1.0
1651763731,-27,4,21,-1.0
1651763733,-28,4,23,1.0
1651763735,-28,4,23,0.0
1651763737,-30,4,29,3.0
1651763739,-27,4,21,-4.0
1651763741,-29,4,26,2.5
1651763743,-28,4,23,-1.5
1651763745,-28,4,23,0.0
1651763747,-30,4,29,3.0
1651763749,-29,2,26,-1.5
1651763751,-27,2,21,-2.5
1651763753,-28,2,23,1.0
1651763755,-25,4,16,-3.5
1651763757,-27,4,21,2.5
1651763759,-28,4,23,1.0
1651763761,-27,4,21,-1.0
1651763763,-22,4,12,-4.5
1651763765,-28,4,23,5.5
1651763767,-27,4,21,-1.0
1651763769,-30,4,29,4.0
1651763771,-30,4,29,0.0
1651763773,-28,4,23,-3.0
1651763775,-30,4,29,3.0
1651763777,-29,4,26,-1.5
1651763779,-27,4,21,-2.5
1651763781,-29,4,26,2.5
1651763783,-28,4,23,-1.5
1651763786,-28,4,23,0.0
1651763788,-28,4,23,0.0
1651763790,-28,4,23,0.0
1651763792,-30,4,29,3.0
1651763794,-28,4,23,-3.0
1651763796,-27,4,21,-1.0
1651763798,-28,4,23,1.0
1651763800,-28,4,23,0.0
1651763802,-27,4,21,-1.0
1651763804,-29,4,26,2.5
1651763806,-28,4,23,-1.5
1651763808,-28,4,23,0.0
1651763810,-31,4,33,5.0
1651763812,-29,4,26,-3.5
1651763814,-30,4,29,1.5
1651763816,-32,2,37,4.0
1651763818,-37,6,65,14.0
1651763820,-31,6,33,-16.0
1651763822,-35,6,52,9.5
1651763824,-28,6,23,-14.5
1651763826,-30,6,29,3.0
1651763828,-30,6,29,0.0
1651763830,-30,6,29,0.0
1651763832,-33,6,41,6.0
1651763834,-32,6,37,-2.0
1651763836,-31,4,33,-2.0
1651763838,-30,4,29,-2.0
1651763840,-31,4,33,2.0
1651763842,-39,4,82,24.5
1651763844,-33,6,41,-20.5
1651763846,-37,6,65,12.0
1651763848,-32,6,37,-14.0
1651763850,-31,6,33,-2.0
1651763852,-35,6,52,9.5
1651763854,-30,6,29,-11.5
1651763856,-32,6,37,4.0
1651763858,-34,6,46,4.5
1651763860,-34,6,46,0.0
1651763862,-35,6,52,3.0
1651763864,-36,6,58,3.0
1651763866,-33,6,41,-8.5
1651763868,-34,6,46,2.5
1651763870,-34,6,46,0.0
1651763872,-33,6,41,-2.5
1651763874,-35,6,52,5.5
1651763876,-33,6,41,-5.5
1651763878,-32,4,37,-2.0
1651763880,-34,6,46,4.5
1651763882,-35,6,52,3.0
1651763884,-36,6,58,3.0
1651763886,-35,4,52,-3.0
1651763888,-35,4,52,0.0
1651763890,-34,4,46,-3.0
1651763892,-32,6,37,-4.5
1651763894,-33,6,41,2.0
1651763896,-34,6,46,2.5
1651763898,-33,6,41,-2.5
1651763900,-32,6,37,-2.0
1651763902,-31,6,33,-2.0
1651763904,-37,6,65,16.0
1651763906,-32,6,37,-14.0
1651763908,-33,6,41,2.0
1651763910,-32,6,37,-2.0
1651763912,-30,6,29,-4.0
1651763914,-32,6,37,4.0
1651763916,-32,6,37,0.0
1651763918,-33,6,41,2.0
1651763920,-31,4,33,-4.0
1651763922,-30,4,29,-2.0
1651763924,-31,6,33,2.0
1651763926,-32,4,37,2.0
1651763928,-34,6,46,4.5
1651763930,-41,6,103,28.5
1651763932,-44,6,146,21.5
1651763934,-46,6,184,19.0
1651763936,-49,6,259,37.5
1651763938,-48,6,231,-14.0
1651763940,-46,6,184,-23.5
1651763942,-48,6,231,23.5
1651763944,-48,6,231,0.0
1651763946,-46,6,184,-23.5
1651763948,-47,6,206,11.0
1651763950,-45,6,164,-21.0
1651763952,-48,4,231,33.5
1651763954,-48,6,231,0.0
1651763956,-47,6,206,-12.5
1651763958,-49,6,259,26.5
1651763960,-44,4,146,-56.5
1651763962,-46,6,184,19.0
1651763964,-57,6,651,233.5
1651763966,-47,6,206,-222.5
1651763968,-48,6,231,12.5
1651763970,-49,6,259,14.0
1651763972,-40,6,92,-83.5
1651763974,-45,6,164,36.0
1651763976,-42,6,116,-24.0
1651763978,-46,6,184,34.0
1651763980,-46,6,184,0.0
1651763982,-45,6,164,-10.0
1651763984,-52,6,366,101.0
1651763986,-47,6,206,-80.0
1651763988,-47,6,206,0.0
1651763990,-46,6,184,-11.0
1651763992,-48,6,231,23.5
1651763994,-51,4,326,47.5
1651763996,-50,4,291,-17.5
1651763998,-50,4,291,0.0
1651764000,-48,4,231,-30.0
1651764002,-48,4,231,0.0
1651764004,-48,4,231,0.0
1651764006,-51,6,326,47.5
1651764008,-48,4,231,-47.5
1651764010,-49,4,259,14.0
1651764012,-57,4,651,196.0
1651764014,-50,4,291,-180.0
1651764016,-46,4,184,-53.5
1651764018,-47,4,206,11.0
1651764020,-49,4,259,26.5
1651764022,-46,4,184,-37.5
1651764024,-47,6,206,11.0
1651764026,-47,4,206,0.0
1651764028,-40,6,92,-57.0
1651764030,-43,6,130,19.0
1651764032,-43,6,130,0.0
1651764034,-46,6,184,27.0
1651764036,-43,6,130,-27.0
1651764038,-43,6,130,0.0
1651764040,-42,4,116,-7.0
1651764042,-44,6,146,15.0
1651764044,-45,6,164,9.0
1651764046,-46,6,184,10.0
1651764048,-48,6,231,23.5
1651764050,-39,6,82,-74.5
1651764052,-46,4,184,51.0
1651764054,-44,6,146,-19.0
1651764056,-47,6,206,30.0
1651764058,-48,6,231,12.5
1651764060,-50,6,291,30.0
1651764062,-51,6,326,17.5
1651764064,-51,6,326,0.0
1651764066,-53,6,411,42.5
1651764068,-52,6,366,-22.5
1651764070,-46,6,184,-91.0
1651764072,-44,6,146,-19.0
1651764074,-46,6,184,19.0
1651764076,-50,6,291,53.5
1651764078,-46,6,184,-53.5
1651764080,-47,6,206,11.0
1651764082,-45,6,164,-21.0
1651764084,-47,6,206,21.0
1651764086,-48,6,231,12.5
1651764088,-49,6,259,14.0
1651764090,-48,6,231,-14.0
1651764092,-51,4,326,47.5
1651764094,-50,4,291,-17.5
1651764096,-55,6,517,113.0
1651764098,-50,6,291,-113.0
1651764100,-46,6,184,-53.5
1651764102,-53,6,411,113.5
1651764104,-51,6,326,-42.5
1651764106,-51,6,326,0.0
1651764108,-48,6,231,-47.5
1651764110,-43,6,130,-50.5
1651764112,-41,6,103,-13.5
1651764114,-46,6,184,40.5
1651764116,-44,6,146,-19.0
1651764118,-43,6,130,-8.0
1651764120,-42,6,116,-7.0
1651764122,-40,6,92,-12.0
1651764124,-39,6,82,-5.0
1651764126,-46,6,184,51.0
1651764128,-39,6,82,-51.0
1651764130,-40,6,92,5.0
1651764132,-45,6,164,36.0
1651764134,-41,6,103,-30.5
1651764136,-40,6,92,-5.5
1651764138,-40,6,92,0.0
1651764140,-45,6,164,36.0
1651764142,-44,4,146,-9.0
1651764144,-43,6,130,-8.0
1651764146,-41,6,103,-13.5
1651764148,-45,6,164,30.5
1651764150,-46,6,184,10.0
1651764152,-42,6,116,-34.0
1651764154,-44,6,146,15.0
1651764156,-42,6,116,-15.0
1651764158,-42,6,116,0.0
1651764160,-47,6,206,45.0
1651764162,-45,4,164,-21.0
1651764164,-45,4,164,0.0
1651764166,-45,6,164,0.0
1651764168,-45,6,164,0.0
1651764170,-50,6,291,63.5
1651764172,-51,6,326,17.5
1651764174,-48,6,231,-47.5
1651764176,-44,6,146,-42.5
1651764178,-44,4,146,0.0
1651764180,-43,6,130,-8.0
1651764182,-44,6,146,8.0
1651764184,-46,6,184,19.0
1651764186,-45,6,164,-10.0
1651764188,-45,6,164,0.0
1651764190,-47,6,206,21.0
1651764192,-50,6,291,42.5
1651764194,-49,6,259,-16.0
1651764196,-43,6,130,-64.5
1651764198,-41,6,103,-13.5
1651764200,-39,6,82,-10.5
1651764202,-38,6,73,-4.5
1651764204,-39,6,82,4.5
1651764206,-41,6,103,10.5
1651764208,-42,6,116,6.5
1651764210,-42,6,116,0.0
1651764212,-42,6,116,0.0
1651764214,-37,6,65,-25.5
1651764216,-38,6,73,4.0
1651764218,-38,6,73,0.0
1651764220,-38,6,73,0.0
1651764222,-34,6,46,-13.5
1651764224,-38,6,73,13.5
1651764226,-36,4,58,-7.5
1651764228,-39,4,82,12.0
1651764230,-38,4,73,-4.5
1651764232,-36,4,58,-7.5
1651764234,-37,6,65,3.5
1651764236,-37,6,65,0.0
1651764238,-38,6,73,4.0
1651764240,-38,6,73,0.0
1651764242,-47,6,206,66.5
1651764244,-47,6,206,0.0
1651764246,-40,6,92,-57.0
1651764248,-49,6,259,83.5
1651764250,-48,4,231,-14.0
1651764252,-49,4,259,14.0
1651764254,-43,4,130,-64.5
1651764256,-43,6,130,0.0
1651764258,-44,6,146,8.0
1651764260,-44,6,146,0.0
1651764262,-43,6,130,-8.0
1651764264,-43,6,130,0.0
1651764266,-48,6,231,50.5
1651764268,-46,6,184,-23.5
1651764270,-48,6,231,23.5
1651764272,-49,6,259,14.0
1651764274,-48,6,231,-14.0
1651764276,-53,6,411,90.0
1651764278,-53,6,411,0.0
1651764280,-52,6,366,-22.5
1651764282,-49,6,259,-53.5
1651764284,-51,6,326,33.5
1651764286,-45,6,164,-81.0
1651764288,-48,6,231,33.5
1651764290,-50,6,291,30.0
1651764292,-50,6,291,0.0
1651764294,-50,4,291,0.0
1651764296,-51,4,326,17.5
1651764298,-58,4,731,202.5
1651764300,-50,6,291,-220.0
1651764302,-54,6,461,85.0
1651764304,-55,6,517,28.0
1651764306,-49,6,259,-129.0
1651764308,-55,6,517,129.0
1651764310,-49,6,259,-129.0
1651764312,-48,6,231,-14.0
1651764314,-49,4,259,14.0
1651764316,-50,6,291,16.0
1651764318,-52,6,366,37.5
1651764320,-49,6,259,-53.5
1651764322,-52,6,366,53.5
1651764324,-51,4,326,-20.0
1651764326,-51,6,326,0.0
1651764328,-55,6,517,95.5
1651764330,-57,6,651,67.0
1651764332,-55,6,517,-67.0
1651764334,-50,6,291,-113.0
1651764336,-51,6,326,17.5
1651764338,-52,6,366,20.0
1651764340,-52,6,366,0.0
1651764342,-55,4,517,75.5
1651764344,-48,6,231,-143.0
1651764346,-50,6,291,30.0
1651764348,-48,4,231,-30.0
1651764350,-50,6,291,30.0
1651764352,-47,4,206,-42.5
1651764354,-54,4,461,127.5
1651764356,-49,6,259,-101.0
1651764358,-48,6,231,-14.0
1651764360,-47,6,206,-12.5
1651764362,-42,6,116,-45.0
1651764364,-43,6,130,7.0
1651764366,-41,4,103,-13.5
1651764368,-43,4,130,13.5
1651764370,-40,4,92,-19.0
1651764372,-42,4,116,12.0
1651764374,-41,4,103,-6.5
1651764376,-39,6,82,-10.5
1651764378,-39,6,82,0.0
1651764380,-45,6,164,41.0
1651764382,-41,6,103,-30.5
1651764384,-42,4,116,6.5
1651764386,-43,4,130,7.0
1651764388,-42,4,116,-7.0
1651764390,-35,4,52,-32.0
1651764392,-46,6,184,66.0
1651764394,-34,6,46,-69.0
1651764396,-36,6,58,6.0
1651764398,-42,4,116,29.0
1651764400,-36,4,58,-29.0
1651764402,-47,6,206,74.0
1651764404,-44,6,146,-30.0
1651764406,-43,6,130,-8.0
1651764408,-46,6,184,27.0
1651764410,-47,6,206,11.0
1651764412,-55,6,517,155.5
1651764414,-58,6,731,107.0
1651764416,-48,6,231,-250.0
1651764418,-53,6,411,90.0
1651764420,-56,6,580,84.5
1651764422,-53,6,411,-84.5
1651764424,-54,6,461,25.0
1651764426,-48,6,231,-115.0
1651764428,-48,6,231,0.0
1651764430,-47,6,206,-12.5
1651764432,-48,6,231,12.5
1651764434,-45,6,164,-33.5
1651764436,-42,6,116,-24.0
1651764438,-42,6,116,0.0
1651764440,-40,6,92,-12.0
1651764442,-42,6,116,12.0
1651764444,-36,6,58,-29.0
1651764446,-39,4,82,12.0
1651764448,-36,4,58,-12.0
1651764450,-29,4,26,-16.0
1651764452,-31,4,33,3.5
1651764454,-27,4,21,-6.0
1651764456,-33,6,41,10.0
1651764458,-31,6,33,-4.0
1651764460,-39,6,82,24.5
1651764462,-32,6,37,-22.5
1651764464,-30,6,29,-4.0
1651764466,-29,6,26,-1.5
1651764468,-32,6,37,5.5
1651764470,-35,6,52,7.5
1651764472,-28,4,23,-14.5
1651764474,-29,4,26,1.5
1651764476,-31,4,33,3.5
1651764478,-30,6,29,-2.0
1651764480,-29,4,26,-1.5
1651764482,-29,6,26,0.0
1651764484,-36,6,58,16.0
1651764486,-33,6,41,-8.5
1651764488,-35,6,52,5.5
1651764490,-40,6,92,20.0
1651764492,-37,6,65,-13.5
1651764494,-41,4,103,19.0
1651764496,-37,4,65,-19.0
1651764498,-35,6,52,-6.5
1651764500,-31,6,33,-9.5
1651764502,-35,4,52,9.5
1651764504,-33,6,41,-5.5
1651764506,-40,6,92,25.5
1651764508,-34,6,46,-23.0
1651764510,-35,6,52,3.0
1651764512,-33,6,41,-5.5
1651764514,-30,6,29,-6.0
1651764516,-30,6,29,0.0
1651764518,-29,6,26,-1.5
1651764520,-32,6,37,5.5
1651764522,-26,4,18,-9.5
1651764524,-23,2,13,-2.5
1651764526,-28,4,23,5.0
1651764528,-26,4,18,-2.5
1651764530,-27,4,21,1.5
1651764532,-28,4,23,1.0
1651764534,-27,4,21,-1.0
1651764536,-28,4,23,1.0
1651764538,-26,4,18,-2.5
1651764540,-27,4,21,1.5
1651764542,-28,4,23,1.0
1651764544,-28,4,23,0.0
1651764546,-28,4,23,0.0
1651764548,-27,4,21,-1.0
1651764550,-27,4,21,0.0
1651764552,-27,4,21,0.0
1651764554,-27,4,21,0.0
1651764556,-27,4,21,0.0
1651764558,-27,4,21,0.0
1651764560,-26,4,18,-1.5
1651764562,-27,4,21,1.5
1651764564,-26,4,18,-1.5
1651764566,-28,4,23,2.5
1651764568,-27,2,21,-1.0
1651764570,-26,4,18,-1.5
1651764572,-27,4,21,1.5
1651764574,-26,4,18,-1.5
1651764576,-24,4,15,-1.5
1651764578,-27,4,21,3.0
1651764580,-25,4,16,-2.5
1651764582,-26,4,18,1.0
1651764584,-28,4,23,2.5
1651764586,-26,4,18,-2.5
1651764588,-27,4,21,1.5
1651764590,-26,4,18,-1.5
1651764592,-25,4,16,-1.0
1651764594,-26,4,18,1.0
1651764596,-25,4,16,-1.0
1651764598,-27,4,21,2.5
1651764600,-26,4,18,-1.5
1651764602,-29,4,26,4.0
1651764604,-25,4,16,-5.0
1651764606,-27,4,21,2.5
1651764608,-26,4,18,-1.5
1651764610,-26,4,18,0.0
1651764612,-27,4,21,1.5
1651764614,-24,4,15,-3.0
1651764616,-26,4,18,1.5
1651764618,-25,4,16,-1.0
1651764620,-26,4,18,1.0
1651764622,-26,4,18,0.0
1651764624,-25,4,16,-1.0
1651764626,-29,4,26,5.0
1651764628,-27,4,21,-2.5
1651764630,-24,4,15,-3.0
1651764632,-28,4,23,4.0
1651764634,-28,4,23,0.0
1651764636,-29,4,26,1.5
1651764638,-27,4,21,-2.5
1651764640,-25,4,16,-2.5
1651764642,-27,4,21,2.5
1651764644,-28,4,23,1.0
1651764646,-27,4,21,-1.0
1651764648,-27,4,21,0.0
1651764650,-26,4,18,-1.5
1651764652,-28,4,23,2.5
1651764654,-25,2,16,-3.5
1651764656,-27,2,21,2.5
1651764658,-27,4,21,0.0
1651764660,-28,2,23,1.0
1651764662,-27,2,21,-1.0
1651764664,-26,2,18,-1.5
1651764666,-27,2,21,1.5
1651764668,-26,2,18,-1.5
1651764670,-27,2,21,1.5
1651764672,-27,2,21,0.0
1651764674,-27,2,21,0.0
1651764676,-26,2,18,-1.5
1651764678,-26,4,18,0.0
1651764680,-24,4,15,-1.5
1651764682,-24,4,15,0.0
1651764684,-23,4,13,-1.0
1651764686,-27,4,21,4.0
1651764688,-27,4,21,0.0
1651764690,-27,2,21,0.0
1651764692,-27,4,21,0.0
1651764694,-26,4,18,-1.5
1651764696,-27,4,21,1.5
1651764698,-28,4,23,1.0
1651764700,-25,4,16,-3.5
1651764702,-28,4,23,3.5
1651764704,-27,4,21,-1.0
1651764706,-26,4,18,-1.5
1651764708,-27,4,21,1.5
1651764710,-28,4,23,1.0
1651764712,-27,2,21,-1.0
1651764714,-28,2,23,1.0
1651764716,-28,4,23,0.0
1651764718,-28,4,23,0.0
1651764720,-26,4,18,-2.5
1651764722,-27,4,21,1.5
1651764724,-27,4,21,0.0
1651764726,-32,2,37,8.0
1651764728,-27,2,21,-8.0
1651764730,-29,2,26,2.5
1651764732,-27,2,21,-2.5
1651764734,-28,2,23,1.0
1651764736,-27,4,21,-1.0
1651764738,-27,2,21,0.0
1651764740,-29,2,26,2.5
1651764742,-28,2,23,-1.5
1651764744,-26,2,18,-2.5
1651764746,-28,4,23,2.5
1651764748,-27,4,21,-1.0
1651764750,-28,4,23,1.0
1651764752,-27,4,21,-1.0
1651764754,-28,4,23,1.0
1651764756,-28,4,23,0.0
1651764758,-26,4,18,-2.5
1651764760,-26,4,18,0.0
1651764762,-27,4,21,1.5
1651764764,-27,4,21,0.0
1651764766,-26,4,18,-1.5
1651764768,-24,4,15,-1.5
1651764770,-25,4,16,0.5
1651764772,-27,4,21,2.5
1651764774,-28,4,23,1.0
1651764776,-30,4,29,3.0
1651764778,-28,4,23,-3.0
1651764780,-29,4,26,1.5
1651764782,-29,4,26,0.0
1651764784,-26,4,18,-4.0
1651764786,-27,2,21,1.5
1651764788,-76,2,5804,2891.5
1651764790,-29,4,26,-2889.0
1651764792,-28,4,23,-1.5
1651764794,-25,4,16,-3.5
1651764796,-25,4,16,0.0
1651764798,-25,4,16,0.0
1651764800,-27,4,21,2.5
1651764802,-27,4,21,0.0
1651764804,-26,4,18,-1.5
1651764806,-28,4,23,2.5
1651764809,-27,4,21,-0.7
1651764811,-26,4,18,-1.5
1651764813,-28,4,23,2.5
1651764815,-29,4,26,1.5
1651764817,-27,4,21,-2.5
1651764819,-25,4,16,-2.5
1651764821,-27,4,21,2.5
1651764823,-26,4,18,-1.5
1651764825,-28,4,23,2.5
1651764827,-26,4,18,-2.5
1651764829,-25,2,16,-1.0
1651764831,-28,2,23,3.5
1651764833,-27,2,21,-1.0
1651764835,-28,2,23,1.0
1651764837,-27,2,21,-1.0
1651764839,-22,2,12,-4.5
1651764841,-26,2,18,3.0
1651764843,-28,2,23,2.5
1651764845,-28,2,23,0.0
1651764847,-27,2,21,-1.0
1651764849,-27,2,21,0.0
1651764851,-25,2,16,-2.5
1651764853,-28,2,23,3.5
1651764855,-24,2,15,-4.0
1651764857,-28,2,23,4.0
1651764859,-26,2,18,-2.5
1651764861,-27,2,21,1.5
1651764863,-25,2,16,-2.5
1651764865,-27,2,21,2.5
1651764867,-27,2,21,0.0
1651764869,-26,2,18,-1.5
1651764871,-27,2,21,1.5
1651764873,-27,2,21,0.0
1651764875,-27,2,21,0.0
1651764877,-26,2,18,-1.5
1651764879,-29,2,26,4.0
1651764881,-28,2,23,-1.5
1651764883,-26,2,18,-2.5
1651764885,-26,6,18,0.0
1651764887,-26,0,18,0.0
