utc,rssi_dbm,mcs,implied_range_m,rate_m_per_s
1651803965,-25,3,16,0.5
1651803967,-24,3,15,-0.5
1651803969,-21,3,10,-2.5
1651803971,-17,3,7,-1.5
1651803973,-19,3,8,0.5
1651803975,-26,3,18,5.0
1651803977,-25,3,16,-1.0
1651803979,-25,3,16,0.0
1651803981,-24,3,15,-0.5
1651803983,-22,3,12,-1.5
1651803985,-24,3,15,1.5
1651803987,-23,3,13,-1.0
1651803989,-23,3,13,0.0
1651803991,-23,3,13,0.0
1651803993,-21,3,10,-1.5
1651803995,-22,3,12,1.0
1651803997,-19,3,8,-2.0
1651803999,-23,3,13,2.5
1651804001,-22,3,12,-0.5
1651804003,-24,3,15,1.5
1651804005,-24,3,15,0.0
1651804007,-24,3,15,0.0
1651804009,-24,3,15,0.0
1651804011,-23,3,13,-1.0
1651804013,-17,3,7,-3.0
1651804015,-24,3,15,4.0
1651804017,-22,3,12,-1.5
1651804019,-24,3,15,1.5
1651804021,-21,3,10,-2.5
1651804023,-24,3,15,2.5
1651804025,-25,3,16,0.5
1651804027,-24,3,15,-0.5
1651804029,-24,3,15,0.0
1651804031,-16,3,6,-4.5
1651804033,-16,3,6,0.0
1651804035,-23,3,13,3.5
1651804037,-24,3,15,1.0
1651804039,-24,3,15,0.0
1651804041,-25,3,16,0.5
1651804043,-21,3,10,-3.0
1651804045,-24,3,15,2.5
1651804047,-24,3,15,0.0
1651804049,-23,3,13,-1.0
1651804051,-22,3,12,-0.5
1651804053,-23,3,13,0.5
1651804055,-24,13,15,1.0
1651804058,-22,3,12,-1.0
1651804060,-23,2,13,0.5
1651804062,-25,2,16,1.5
1651804064,-23,2,13,-1.5
1651804066,-22,2,12,-0.5
1651804068,-25,2,16,2.0
1651804070,-24,2,15,-0.5
1651804072,-23,2,13,-1.0
1651804074,-23,2,13,0.0
1651804076,-24,2,15,1.0
1651804078,-25,2,16,0.5
1651804080,-24,2,15,-0.5
1651804082,-25,2,16,0.5
1651804084,-24,2,15,-0.5
1651804086,-24,2,15,0.0
1651804088,-23,2,13,-1.0
1651804090,-24,2,15,1.0
1651804092,-24,2,15,0.0
1651804094,-24,2,15,0.0
1651804096,-24,2,15,0.0
1651804098,-23,2,13,-1.0
1651804100,-24,2,15,1.0
1651804102,-25,2,16,0.5
1651804104,-24,2,15,-0.5
1651804106,-24,2,15,0.0
1651804108,-24,2,15,0.0
1651804110,-25,2,16,0.5
1651804112,-24,2,15,-0.5
1651804114,-22,2,12,-1.5
1651804116,-22,2,12,0.0
1651804118,-22,2,12,0.0
1651804120,-22,2,12,0.0
1651804122,-21,2,10,-1.0
1651804124,-22,2,12,1.0
1651804126,-22,2,12,0.0
1651804128,-25,2,16,2.0
1651804130,-26,2,18,1.0
1651804132,-25,2,16,-1.0
1651804134,-25,2,16,0.0
1651804136,-24,2,15,-0.5
1651804138,-25,2,16,0.5
1651804140,-26,2,18,1.0
1651804142,-22,2,12,-3.0
1651804144,-23,2,13,0.5
1651804146,-25,2,16,1.5
1651804148,-23,2,13,-1.5
1651804150,-18,2,7,-3.0
1651804152,-17,2,7,0.0
1651804154,-18,2,7,0.0
1651804156,-18,2,7,0.0
1651804158,-24,2,15,4.0
1651804160,-25,2,16,0.5
1651804162,-24,2,15,-0.5
1651804164,-23,2,13,-1.0
1651804166,-24,2,15,1.0
1651804168,-24,2,15,0.0
1651804170,-24,2,15,0.0
1651804172,-24,2,15,0.0
1651804174,-21,2,10,-2.5
1651804176,-24,2,15,2.5
1651804178,-24,2,15,0.0
1651804180,-24,2,15,0.0
1651804182,-24,2,15,0.0
1651804184,-25,2,16,0.5
1651804186,-24,2,15,-0.5
1651804188,-24,2,15,0.0
1651804190,-25,2,16,0.5
1651804192,-14,2,5,-5.5
1651804194,-14,2,5,0.0
1651804196,-24,2,15,5.0
1651804198,-21,2,10,-2.5
1651804200,-25,2,16,3.0
1651804202,-25,2,16,0.0
1651804204,-24,2,15,-0.5
1651804206,-25,2,16,0.5
1651804208,-25,2,16,0.0
1651804210,-24,2,15,-0.5
1651804212,-24,2,15,0.0
1651804214,-24,2,15,0.0
1651804216,-23,2,13,-1.0
1651804218,-23,2,13,0.0
1651804220,-23,2,13,0.0
1651804222,-12,2,4,-4.5
1651804224,-23,2,13,4.5
1651804226,-23,2,13,0.0
1651804228,-22,2,12,-0.5
1651804230,-19,2,8,-2.0
1651804232,-25,2,16,4.0
1651804234,-23,2,13,-1.5
1651804236,-22,2,12,-0.5
1651804238,-19,2,8,-2.0
1651804240,-20,2,9,0.5
1651804242,-24,2,15,3.0
1651804244,-27,2,21,3.0
1651804246,-24,2,15,-3.0
1651804248,-25,2,16,0.5
1651804250,-23,2,13,-1.5
1651804252,-24,2,15,1.0
1651804254,-23,2,13,-1.0
1651804256,-24,2,15,1.0
1651804258,-24,2,15,0.0
1651804260,-24,2,15,0.0
1651804262,-25,2,16,0.5
1651804264,-25,2,16,0.0
1651804266,-23,2,13,-1.5
1651804268,-23,2,13,0.0
1651804270,-25,2,16,1.5
1651804272,-24,2,15,-0.5
1651804274,-22,2,12,-1.5
1651804276,-26,2,18,3.0
1651804278,-25,2,16,-1.0
1651804280,-26,2,18,1.0
1651804282,-25,2,16,-1.0
1651804284,-25,2,16,0.0
1651804286,-26,2,18,1.0
1651804288,-24,2,15,-1.5
1651804290,-20,2,9,-3.0
1651804292,-27,2,21,6.0
1651804294,-29,2,26,2.5
1651804296,-30,2,29,1.5
1651804298,-30,2,29,0.0
1651804300,-22,2,12,-8.5
1651804302,-24,2,15,1.5
1651804304,-24,2,15,0.0
1651804306,-24,2,15,0.0
1651804308,-25,2,16,0.5
1651804310,-24,2,15,-0.5
1651804312,-25,2,16,0.5
1651804314,-23,2,13,-1.5
1651804316,-24,2,15,1.0
1651804318,-23,2,13,-1.0
1651804320,-23,2,13,0.0
1651804322,-23,2,13,0.0
1651804324,-23,2,13,0.0
1651804326,-23,2,13,0.0
1651804328,-24,2,15,1.0
1651804330,-24,2,15,0.0
1651804332,-24,2,15,0.0
1651804334,-25,2,16,0.5
1651804336,-25,2,16,0.0
1651804338,-17,2,7,-4.5
1651804340,-18,2,7,0.0
1651804342,-24,2,15,4.0
1651804344,-27,2,21,3.0
1651804346,-24,2,15,-3.0
1651804348,-25,2,16,0.5
1651804350,-24,2,15,-0.5
1651804352,-24,2,15,0.0
1651804354,-20,2,9,-3.0
1651804356,-21,2,10,0.5
1651804358,-23,2,13,1.5
1651804360,-27,2,21,4.0
1651804362,-26,2,18,-1.5
1651804364,-26,2,18,0.0
1651804366,-25,2,16,-1.0
1651804368,-25,2,16,0.0
1651804370,-24,2,15,-0.5
1651804372,-20,2,9,-3.0
1651804374,-25,2,16,3.5
1651804376,-25,2,16,0.0
1651804378,-25,2,16,0.0
1651804380,-26,2,18,1.0
1651804382,-25,2,16,-1.0
1651804384,-24,2,15,-0.5
1651804386,-24,2,15,0.0
1651804388,-24,2,15,0.0
1651804390,-24,2,15,0.0
1651804392,-23,2,13,-1.0
1651804394,-23,2,13,0.0
1651804396,-24,2,15,1.0
1651804398,-24,2,15,0.0
1651804400,-24,2,15,0.0
1651804402,-24,2,15,0.0
1651804404,-18,2,7,-4.0
1651804406,-25,2,16,4.5
1651804408,-25,2,16,0.0
1651804410,-24,2,15,-0.5
1651804412,-24,2,15,0.0
1651804414,-22,2,12,-1.5
1651804416,-24,2,15,1.5
1651804418,-25,2,16,0.5
1651804420,-23,2,13,-1.5
1651804422,-22,2,12,-0.5
1651804424,-23,2,13,0.5
1651804426,-25,2,16,1.5
1651804428,-25,2,16,0.0
1651804430,-23,2,13,-1.5
1651804432,-25,2,16,1.5
1651804434,-25,2,16,0.0
1651804436,-26,2,18,1.0
1651804438,-24,2,15,-1.5
1651804440,-25,2,16,0.5
1651804442,-25,2,16,0.0
1651804444,-24,2,15,-0.5
1651804446,-25,2,16,0.5
1651804448,-24,2,15,-0.5
1651804450,-26,2,18,1.5
1651804452,-24,2,15,-1.5
1651804454,-21,2,10,-2.5
1651804456,-21,2,10,0.0
1651804458,-21,2,10,0.0
1651804460,-22,2,12,1.0
1651804462,-34,2,46,17.0
1651804464,-32,2,37,-4.5
1651804466,-26,2,18,-9.5
1651804468,-26,2,18,0.0
1651804470,-26,2,18,0.0
1651804472,-26,2,18,0.0
1651804474,-27,2,21,1.5
1651804476,-25,2,16,-2.5
1651804478,-24,2,15,-0.5
1651804480,-27,2,21,3.0
1651804482,-25,2,16,-2.5
1651804484,-22,2,12,-2.0
1651804486,-25,2,16,2.0
1651804488,-24,2,15,-0.5
1651804490,-15,2,5,-5.0
1651804492,-24,2,15,5.0
1651804494,-23,2,13,-1.0
1651804496,-25,2,16,1.5
1651804498,-24,2,15,-0.5
1651804500,-23,2,13,-1.0
1651804502,-26,2,18,2.5
1651804504,-23,2,13,-2.5
1651804506,-25,2,16,1.5
1651804508,-25,2,16,0.0
1651804510,-25,2,16,0.0
1651804512,-17,2,7,-4.5
1651804514,-22,2,12,2.5
1651804516,-26,2,18,3.0
1651804518,-25,2,16,-1.0
1651804520,-23,2,13,-1.5
1651804522,-24,2,15,1.0
1651804524,-24,2,15,0.0
1651804526,-25,2,16,0.5
1651804528,-25,2,16,0.0
1651804530,-24,2,15,-0.5
1651804532,-23,2,13,-1.0
1651804534,-24,2,15,1.0
1651804536,-23,7,13,-1.0
1651804538,-23,7,13,0.0
1651804540,-24,7,15,1.0
1651804542,-25,2,16,0.5
1651804544,-24,6,15,-0.5
1651804546,-22,2,12,-1.5
1651804548,-25,5,16,2.0
1651804550,-25,12,16,0.0
1651804552,-24,11,15,-0.5
1651804554,-25,2,16,0.5
1651804556,-25,2,16,0.0
1651804558,-24,2,15,-0.5
1651804560,-25,2,16,0.5
1651804562,-24,2,15,-0.5
1651804564,-23,3,13,-1.0
1651804566,-24,10,15,1.0
1651804568,-24,10,15,0.0
1651804570,-21,10,10,-2.5
1651804572,-19,15,8,-1.0
1651804574,-24,10,15,3.5
1651804576,-20,10,9,-3.0
1651804578,-19,10,8,-0.5
1651804580,-20,10,9,0.5
1651804582,-25,10,16,3.5
1651804584,-26,10,18,1.0
1651804586,-24,11,15,-1.5
1651804588,-25,9,16,0.5
1651804590,-24,9,15,-0.5
1651804592,-23,9,13,-1.0
1651804594,-25,9,16,1.5
1651804596,-22,9,12,-2.0
1651804598,-24,9,15,1.5
1651804600,-24,4,15,0.0
1651804602,-24,4,15,0.0
1651804604,-24,4,15,0.0
1651804606,-24,9,15,0.0
1651804608,-24,9,15,0.0
1651804610,-24,9,15,0.0
1651804612,-24,9,15,0.0
1651804614,-24,9,15,0.0
1651804616,-24,9,15,0.0
1651804618,-23,9,13,-1.0
1651804620,-23,9,13,0.0
1651804622,-22,9,12,-0.5
1651804624,-24,9,15,1.5
1651804626,-24,9,15,0.0
1651804628,-24,9,15,0.0
1651804630,-24,9,15,0.0
1651804632,-25,9,16,0.5
1651804634,-23,9,13,-1.5
1651804636,-22,9,12,-0.5
1651804638,-23,0,13,0.5
1651804640,-23,7,13,0.0
1651804642,-25,7,16,1.5
1651804644,-24,7,15,-0.5
1651804646,-24,0,15,0.0
1651804648,-23,2,13,-1.0
1651804650,-25,2,16,1.5
1651804652,-16,2,6,-5.0
1651804654,-16,2,6,0.0
1651804656,-25,2,16,5.0
1651804658,-25,2,16,0.0
1651804660,-24,2,15,-0.5
1651804662,-22,2,12,-1.5
1651804664,-22,2,12,0.0
1651804666,-23,1,13,0.5
1651804668,-24,0,15,1.0
1651804670,-23,2,13,-1.0
1651804672,-24,2,15,1.0
1651804674,-25,2,16,0.5
1651804676,-25,2,16,0.0
1651804678,-25,2,16,0.0
1651804680,-20,1,9,-3.5
1651804682,-25,10,16,3.5
1651804684,-23,9,13,-1.5
1651804686,-23,9,13,0.0
1651804688,-24,9,15,1.0
1651804690,-23,12,13,-1.0
1651804692,-23,12,13,0.0
1651804694,-22,12,12,-0.5
1651804696,-24,12,15,1.5
1651804698,-24,12,15,0.0
1651804700,-23,12,13,-1.0
1651804702,-23,12,13,0.0
1651804704,-22,14,12,-0.5
1651804706,-25,14,16,2.0
1651804708,-25,14,16,0.0
1651804710,-24,14,15,-0.5
1651804712,-23,14,13,-1.0
1651804714,-22,14,12,-0.5
1651804716,-22,9,12,0.0
1651804718,-22,9,12,0.0
1651804720,-23,9,13,0.5
1651804722,-24,9,15,1.0
1651804724,-23,9,13,-1.0
1651804726,-24,9,15,1.0
1651804728,-22,9,12,-1.5
1651804730,-18,9,7,-2.5
1651804732,-17,9,7,0.0
1651804734,-17,9,7,0.0
1651804736,-23,3,13,3.0
1651804738,-24,3,15,1.0
1651804740,-24,3,15,0.0
1651804742,-23,3,13,-1.0
1651804744,-22,3,12,-0.5
1651804746,-26,3,18,3.0
1651804748,-25,3,16,-1.0
1651804750,-25,9,16,0.0
1651804752,-20,9,9,-3.5
1651804754,-24,9,15,3.0
1651804756,-23,9,13,-1.0
1651804758,-23,9,13,0.0
1651804760,-24,9,15,1.0
1651804762,-24,11,15,0.0
1651804764,-22,9,12,-1.5
1651804766,-25,5,16,2.0
1651804768,-25,5,16,0.0
1651804770,-24,0,15,-0.5
1651804772,-23,0,13,-1.0
1651804774,-23,0,13,0.0
1651804776,-23,0,13,0.0
1651804778,-22,0,12,-0.5
1651804780,-17,0,7,-2.5
1651804782,-17,9,7,0.0
1651804784,-23,9,13,3.0
1651804786,-23,9,13,0.0
1651804788,-21,4,10,-1.5
1651804790,-24,4,15,2.5
1651804792,-24,4,15,0.0
1651804794,-25,4,16,0.5
1651804796,-23,4,13,-1.5
1651804798,-23,4,13,0.0
1651804800,-23,4,13,0.0
1651804802,-22,4,12,-0.5
1651804804,-23,0,13,0.5
1651804806,-24,0,15,1.0
1651804808,-23,0,13,-1.0
1651804810,-23,0,13,0.0
1651804812,-21,0,10,-1.5
1651804814,-21,0,10,0.0
1651804816,-25,0,16,3.0
1651804818,-25,0,16,0.0
1651804820,-22,0,12,-2.0
1651804822,-25,0,16,2.0
1651804824,-24,0,15,-0.5
1651804826,-24,0,15,0.0
1651804828,-25,0,16,0.5
1651804830,-24,0,15,-0.5
1651804832,-21,0,10,-2.5
1651804834,-24,0,15,2.5
1651804836,-24,0,15,0.0
1651804838,-22,0,12,-1.5
1651804840,-23,0,13,0.5
1651804842,-24,0,15,1.0
1651804844,-23,0,13,-1.0
1651804846,-24,0,15,1.0
1651804848,-24,0,15,0.0
1651804850,-21,0,10,-2.5
1651804852,-21,0,10,0.0
1651804854,-22,0,12,1.0
1651804856,-22,0,12,0.0
1651804858,-20,0,9,-1.5
1651804860,-23,0,13,2.0
1651804862,-23,8,13,0.0
1651804864,-24,8,15,1.0
1651804866,-23,8,13,-1.0
1651804868,-24,8,15,1.0
1651804870,-22,8,12,-1.5
1651804872,-23,8,13,0.5
1651804874,-23,8,13,0.0
1651804876,-23,8,13,0.0
1651804878,-22,8,12,-0.5
1651804880,-23,8,13,0.5
1651804882,-22,8,12,-0.5
1651804884,-25,8,16,2.0
1651804886,-22,8,12,-2.0
1651804888,-22,8,12,0.0
1651804890,-23,8,13,0.5
1651804892,-23,8,13,0.0
1651804894,-24,12,15,1.0
1651804896,-24,12,15,0.0
1651804898,-21,12,10,-2.5
1651804900,-23,12,13,1.5
1651804902,-23,12,13,0.0
1651804904,-23,12,13,0.0
1651804906,-23,12,13,0.0
1651804908,-15,12,5,-4.0
1651804910,-24,12,15,5.0
1651804912,-24,12,15,0.0
1651804914,-24,12,15,0.0
1651804916,-22,12,12,-1.5
1651804918,-23,4,13,0.5
1651804920,-22,4,12,-0.5
1651804922,-24,4,15,1.5
1651804924,-21,1,10,-2.5
1651804926,-22,1,12,1.0
1651804928,-22,1,12,0.0
1651804930,-22,2,12,0.0
1651804932,-22,9,12,0.0
1651804934,-23,9,13,0.5
1651804936,-23,9,13,0.0
1651804938,-23,9,13,0.0
1651804940,-25,9,16,1.5
1651804942,-21,11,10,-3.0
1651804944,-24,2,15,2.5
1651804946,-23,2,13,-1.0
1651804948,-23,2,13,0.0
1651804950,-24,2,15,1.0
1651804952,-22,2,12,-1.5
1651804954,-22,3,12,0.0
1651804956,-22,3,12,0.0
1651804958,-23,3,13,0.5
1651804960,-23,3,13,0.0
1651804962,-23,3,13,0.0
1651804964,-22,3,12,-0.5
1651804966,-23,3,13,0.5
1651804968,-23,3,13,0.0
1651804970,-22,3,12,-0.5
1651804972,-22,3,12,0.0
1651804974,-22,3,12,0.0
1651804976,-22,3,12,0.0
1651804978,-23,3,13,0.5
1651804980,-23,3,13,0.0
1651804982,-24,3,15,1.0
1651804984,-20,3,9,-3.0
1651804986,-20,3,9,0.0
1651804988,-21,3,10,0.5
1651804990,-21,3,10,0.0
1651804992,-23,3,13,1.5
1651804994,-21,3,10,-1.5
1651804996,-22,3,12,1.0
