utc,rssi_dbm,mcs,implied_range_m,rate_m_per_s
1651812270,-37,0,65,0.0
1651812272,-37,0,65,0.0
1651812274,-37,0,65,0.0
1651812276,-37,0,65,0.0
1651812278,-37,0,65,0.0
1651812280,-37,0,65,0.0
1651812282,-37,0,65,0.0
1651812284,-37,0,65,0.0
1651812286,-37,0,65,0.0
1651812288,-37,0,65,0.0
1651812290,-37,0,65,0.0
1651812292,-37,0,65,0.0
1651812294,-37,0,65,0.0
1651812296,-37,0,65,0.0
1651812298,-37,0,65,0.0
1651812300,-37,0,65,0.0
1651812302,-37,0,65,0.0
1651812304,-37,0,65,0.0
1651812306,-37,0,65,0.0
1651812308,-37,0,65,0.0
1651812310,-37,0,65,0.0
1651812312,-37,0,65,0.0
1651812314,-37,0,65,0.0
1651812316,-37,0,65,0.0
1651812318,-37,0,65,0.0
1651812320,-37,0,65,0.0
1651812322,-37,0,65,0.0
1651812324,-37,0,65,0.0
1651812326,-37,0,65,0.0
1651812328,-37,0,65,0.0
1651812330,-37,0,65,0.0
1651812332,-37,0,65,0.0
1651812334,-37,0,65,0.0
1651812336,-37,0,65,0.0
1651812338,-37,0,65,0.0
1651812340,-37,0,65,0.0
1651812342,-37,0,65,0.0
1651812344,-37,0,65,0.0
1651812346,-37,0,65,0.0
1651812348,-37,0,65,0.0
1651812350,-37,0,65,0.0
1651812352,-37,0,65,0.0
1651812354,-37,0,65,0.0
1651812356,-37,0,65,0.0
1651812358,-37,0,65,0.0
1651812360,-37,0,65,0.0
1651812362,-37,0,65,0.0
1651812364,-37,0,65,0.0
1651812366,-37,0,65,0.0
1651812368,-37,0,65,0.0
1651812370,-37,0,65,0.0
1651812372,-37,0,65,0.0
1651812374,-37,0,65,0.0
1651812376,-37,0,65,0.0
1651812378,-37,0,65,0.0
1651812380,-37,0,65,0.0
1651812382,-37,0,65,0.0
1651812384,-37,0,65,0.0
1651812386,-37,0,65,0.0
1651812388,-37,0,65,0.0
1651812390,-37,0,65,0.0
1651812392,-37,0,65,0.0
1651812394,-37,0,65,0.0
1651812396,-37,0,65,0.0
1651812398,-37,0,65,0.0
1651812400,-37,0,65,0.0
1651812402,-37,0,65,0.0
1651812404,-37,0,65,0.0
1651812406,-37,0,65,0.0
1651812408,-37,0,65,0.0
1651812410,-37,0,65,0.0
1651812412,-37,0,65,0.0
1651812414,-37,0,65,0.0
1651812416,-37,0,65,0.0
1651812418,-37,0,65,0.0
1651812420,-37,0,65,0.0
1651812422,-37,0,65,0.0
1651814782,-21,0,10,-0.0
1651814784,-22,0,12,1.0
1651814786,-21,1,10,-1.0
1651814788,-20,15,9,-0.5
1651814790,-20,6,9,0.0
1651814792,-21,0,10,0.5
1651814794,-21,0,10,0.0
1651814796,-23,0,13,1.5
1651814798,-29,7,26,6.5
1651814800,-30,7,29,1.5
1651814802,-27,12,21,-4.0
1651814804,-30,7,29,4.0
1651814806,-29,7,26,-1.5
1651814808,-27,13,21,-2.5
1651814810,-25,13,16,-2.5
1651814812,-30,12,29,6.5
1651814814,-28,13,23,-3.0
1651814816,-28,13,23,0.0
1651814818,-25,12,16,-3.5
1651814820,-27,12,21,2.5
1651814822,-28,13,23,1.0
1651814824,-29,5,26,1.5
1651814826,-28,7,23,-1.5
1651814828,-27,7,21,-1.0
1651814830,-26,13,18,-1.5
1651814832,-29,14,26,4.0
1651814834,-28,12,23,-1.5
1651814836,-28,13,23,0.0
1651814838,-27,12,21,-1.0
1651814840,-27,12,21,0.0
1651814842,-28,5,23,1.0
1651814844,-27,5,21,-1.0
1651814846,-30,7,29,4.0
1651814848,-28,10,23,-3.0
1651814850,-29,11,26,1.5
1651814852,-28,11,23,-1.5
1651814854,-26,12,18,-2.5
1651814856,-28,12,23,2.5
1651814858,-29,12,26,1.5
1651814860,-26,7,18,-4.0
1651814862,-27,5,21,1.5
1651814864,-27,7,21,0.0
1651814866,-27,5,21,0.0
1651814868,-29,5,26,2.5
1651814870,-27,5,21,-2.5
1651814872,-29,5,26,2.5
1651814874,-27,11,21,-2.5
1651814876,-25,12,16,-2.5
1651814878,-27,5,21,2.5
1651814880,-30,5,29,4.0
1651814882,-29,12,26,-1.5
1651814884,-27,12,21,-2.5
1651814886,-26,12,18,-1.5
1651814888,-27,12,21,1.5
1651814890,-28,12,23,1.0
1651814892,-27,12,21,-1.0
1651814894,-28,12,23,1.0
1651814896,-29,12,26,1.5
1651814898,-28,11,23,-1.5
1651814900,-23,4,13,-5.0
1651814902,-27,11,21,4.0
1651814904,-31,11,33,6.0
1651814906,-25,11,16,-8.5
1651814908,-27,12,21,2.5
1651814910,-28,12,23,1.0
1651814912,-31,12,33,5.0
1651814914,-31,12,33,0.0
1651814916,-27,6,21,-6.0
1651814918,-26,5,18,-1.5
1651814920,-30,5,29,5.5
1651814922,-28,5,23,-3.0
1651814924,-23,7,13,-5.0
1651814926,-30,12,29,8.0
1651814928,-28,12,23,-3.0
1651814930,-30,6,29,3.0
1651814932,-21,6,10,-9.5
1651814934,-25,5,16,3.0
1651814936,-30,6,29,6.5
1651814938,-28,7,23,-3.0
1651814940,-28,7,23,0.0
1651814942,-29,6,26,1.5
1651814944,-29,12,26,0.0
1651814946,-27,12,21,-2.5
1651814948,-28,12,23,1.0
1651814950,-28,12,23,0.0
1651814952,-28,12,23,0.0
1651814954,-28,6,23,0.0
1651814956,-28,7,23,0.0
1651814958,-27,7,21,-1.0
1651814960,-29,7,26,2.5
1651814962,-28,12,23,-1.5
1651814964,-29,12,26,1.5
1651814966,-33,12,41,7.5
1651814968,-28,12,23,-9.0
1651814970,-29,5,26,1.5
1651814972,-29,5,26,0.0
1651814974,-26,5,18,-4.0
1651814976,-23,7,13,-2.5
1651814978,-26,7,18,2.5
1651814980,-28,7,23,2.5
1651814982,-28,7,23,0.0
1651814984,-24,7,15,-4.0
1651814986,-28,5,23,4.0
1651814988,-24,5,15,-4.0
1651814990,-29,6,26,5.5
1651814992,-31,6,33,3.5
1651814994,-27,14,21,-6.0
1651814996,-28,6,23,1.0
1651814998,-30,6,29,3.0
1651815000,-29,6,26,-1.5
1651815002,-29,6,26,0.0
1651815004,-29,13,26,0.0
1651815006,-28,7,23,-1.5
1651815008,-32,7,37,7.0
1651815010,-27,7,21,-8.0
1651815012,-28,7,23,1.0
1651815014,-29,7,26,1.5
1651815016,-29,7,26,0.0
1651815018,-27,7,21,-2.5
1651815020,-27,7,21,0.0
1651815022,-27,6,21,0.0
1651815024,-28,6,23,1.0
1651815026,-28,6,23,0.0
1651815028,-26,7,18,-2.5
1651815030,-25,7,16,-1.0
1651815032,-32,7,37,10.5
1651815034,-29,6,26,-5.5
1651815036,-27,6,21,-2.5
1651815038,-28,7,23,1.0
1651815040,-29,7,26,1.5
1651815042,-28,13,23,-1.5
1651815044,-29,7,26,1.5
1651815046,-29,7,26,0.0
1651815048,-26,7,18,-4.0
1651815050,-24,7,15,-1.5
1651815052,-28,7,23,4.0
1651815054,-29,7,26,1.5
1651815056,-27,7,21,-2.5
1651815058,-20,6,9,-6.0
1651815060,-21,2,10,0.5
1651815062,-31,9,33,11.5
1651815064,-27,3,21,-6.0
1651815066,-32,13,37,8.0
1651815068,-27,5,21,-8.0
1651815070,-26,5,18,-1.5
1651815072,-28,3,23,2.5
1651815074,-27,11,21,-1.0
1651815076,-28,11,23,1.0
1651815078,-26,11,18,-2.5
1651815080,-24,7,15,-1.5
1651815082,-26,4,18,1.5
1651815084,-26,12,18,0.0
1651815086,-25,4,16,-1.0
1651815088,-24,9,15,-0.5
1651815090,-26,9,18,1.5
1651815092,-27,7,21,1.5
1651815094,-28,7,23,1.0
1651815096,-19,9,8,-7.5
1651815098,-22,12,12,2.0
1651815100,-28,14,23,5.5
1651815102,-25,5,16,-3.5
1651815104,-25,4,16,0.0
1651815106,-28,12,23,3.5
1651815108,-27,2,21,-1.0
1651815110,-26,3,18,-1.5
1651815112,-25,2,16,-1.0
1651815114,-26,2,18,1.0
1651815116,-26,1,18,0.0
1651815118,-16,1,6,-6.0
1651815120,-27,2,21,7.5
1651815122,-23,9,13,-4.0
1651815124,-27,2,21,4.0
1651815126,-25,9,16,-2.5
1651815128,-27,3,21,2.5
1651815130,-26,9,18,-1.5
1651815132,-26,12,18,0.0
1651815134,-29,10,26,4.0
1651815136,-29,9,26,0.0
1651815138,-27,10,21,-2.5
1651815140,-27,4,21,0.0
1651815142,-28,10,23,1.0
1651815144,-27,4,21,-1.0
1651815146,-26,10,18,-1.5
1651815148,-26,10,18,0.0
1651815150,-27,11,21,1.5
1651815152,-27,11,21,0.0
1651815154,-22,4,12,-4.5
1651815156,-25,11,16,2.0
1651815158,-30,11,29,6.5
1651815160,-27,11,21,-4.0
1651815162,-28,11,23,1.0
1651815164,-27,11,21,-1.0
1651815166,-27,9,21,0.0
1651815168,-27,14,21,0.0
1651815170,-27,10,21,0.0
1651815172,-27,12,21,0.0
1651815174,-27,0,21,0.0
1651815176,-27,0,21,0.0
1651815178,-27,0,21,0.0
1651815180,-27,0,21,0.0
1651815182,-27,0,21,0.0
1651815184,-27,0,21,0.0
1651815186,-27,0,21,0.0
1651815188,-27,0,21,0.0
1651815190,-27,0,21,0.0
1651815192,-27,0,21,0.0
1651815194,-27,0,21,0.0
1651815196,-27,0,21,0.0
1651815198,-27,0,21,0.0
1651815200,-27,0,21,0.0
1651815202,-27,0,21,0.0
1651815204,-27,0,21,0.0
1651815206,-27,0,21,0.0
1651815208,-27,0,21,0.0
1651815210,-27,0,21,0.0
1651815212,-27,0,21,0.0
1651815214,-27,0,21,0.0
1651815216,-27,0,21,0.0
1651815218,-27,0,21,0.0
1651815220,-27,0,21,0.0
1651815222,-27,0,21,0.0
1651815224,-27,0,21,0.0
1651815226,-27,0,21,0.0
1651815228,-27,0,21,0.0
1651815230,-27,0,21,0.0
1651815232,-27,0,21,0.0
1651815234,-27,0,21,0.0
1651815236,-27,0,21,0.0
1651815238,-27,0,21,0.0
1651815240,-27,0,21,0.0
1651815242,-27,0,21,0.0
1651815244,-27,0,21,0.0
1651815246,-27,0,21,0.0
1651815248,-27,0,21,0.0
1651815250,-27,0,21,0.0
1651815252,-27,0,21,0.0
1651815254,-27,0,21,0.0
1651815256,-27,0,21,0.0
1651815258,-27,0,21,0.0
1651815260,-27,0,21,0.0
1651815262,-27,0,21,0.0
1651815264,-27,0,21,0.0
1651815266,-27,0,21,0.0
1651815268,-27,0,21,0.0
1651815270,-27,0,21,0.0
1651815272,-27,0,21,0.0
1651815274,-27,0,21,0.0
1651815276,-27,0,21,0.0
1651815278,-27,0,21,0.0
1651815280,-27,0,21,0.0
1651815282,-27,0,21,0.0
1651815284,-27,0,21,0.0
1651815286,-27,0,21,0.0
1651815288,-27,0,21,0.0
1651815290,-27,0,21,0.0
1651815292,-27,0,21,0.0
1651815294,-27,0,21,0.0
1651815296,-27,0,21,0.0
1651815298,-27,0,21,0.0
1651815300,-27,0,21,0.0
1651815302,-27,0,21,0.0
1651815304,-27,0,21,0.0
1651815306,-27,0,21,0.0
1651815308,-27,0,21,0.0
1651815310,-27,0,21,0.0
1651815312,-27,0,21,0.0
1651815314,-27,0,21,0.0
1651815316,-27,0,21,0.0
1651815318,-27,0,21,0.0
1651815320,-27,0,21,0.0
1651815322,-27,0,21,0.0
1651815324,-27,0,21,0.0
1651815326,-27,0,21,0.0
1651815328,-27,0,21,0.0
1651815330,-27,0,21,0.0
1651815332,-27,0,21,0.0
1651815334,-27,0,21,0.0
1651815336,-27,0,21,0.0
1651815338,-27,0,21,0.0
1651815340,-27,0,21,0.0
1651815343,-27,0,21,0.0
1651815345,-27,0,21,0.0
1651815347,-27,0,21,0.0
1651815349,-27,0,21,0.0
1651815351,-27,0,21,0.0
1651815353,-27,0,21,0.0
1651815355,-27,0,21,0.0
1651815357,-27,0,21,0.0
1651815359,-27,0,21,0.0
1651815361,-27,0,21,0.0
1651815363,-27,0,21,0.0
1651815365,-27,0,21,0.0
1651815367,-27,0,21,0.0
1651815369,-27,0,21,0.0
1651815371,-27,0,21,0.0
1651815373,-27,0,21,0.0
1651815375,-27,0,21,0.0
1651815377,-27,0,21,0.0
1651815379,-27,0,21,0.0
1651815381,-27,0,21,0.0
1651815383,-27,0,21,0.0
1651815385,-27,0,21,0.0
1651815387,-27,0,21,0.0
1651815389,-27,0,21,0.0
1651815391,-27,0,21,0.0
1651815393,-27,0,21,0.0
1651815395,-27,0,21,0.0
1651815397,-27,0,21,0.0
1651815399,-27,0,21,0.0
1651815401,-27,0,21,0.0
1651815403,-27,0,21,0.0
1651815405,-27,0,21,0.0
1651815407,-27,0,21,0.0
1651815409,-27,0,21,0.0
1651815411,-27,0,21,0.0
1651815413,-27,0,21,0.0
1651815415,-27,0,21,0.0
1651815417,-27,0,21,0.0
1651815419,-27,0,21,0.0
1651815421,-22,1,12,-4.5
1651815423,-23,15,13,0.5
1651815425,-22,15,12,-0.5
1651815427,-24,15,15,1.5
1651815429,-23,15,13,-1.0
1651815431,-26,1,18,2.5
1651815433,-28,7,23,2.5
1651815435,-33,7,41,9.0
1651815437,-30,7,29,-6.0
1651815439,-30,7,29,0.0
1651815441,-29,12,26,-1.5
1651815443,-33,7,41,7.5
1651815445,-28,7,23,-9.0
1651815447,-32,7,37,7.0
1651815449,-30,4,29,-4.0
1651815451,-29,5,26,-1.5
1651815453,-29,7,26,0.0
1651815455,-26,10,18,-4.0
1651815457,-28,12,23,2.5
1651815459,-34,12,46,11.5
1651815461,-27,12,21,-12.5
1651815463,-33,5,41,10.0
1651815465,-22,1,12,-14.5
1651815467,-16,2,6,-3.0
1651815469,-24,2,15,4.5
1651815471,-24,2,15,0.0
1651815473,-15,2,5,-5.0
1651815475,-27,2,21,8.0
1651815477,-22,2,12,-4.5
1651815479,-22,2,12,0.0
1651815481,-23,1,13,0.5
1651815483,-22,2,12,-0.5
1651815485,-24,1,15,1.5
1651815487,-21,1,10,-2.5
1651815489,-26,1,18,4.0
1651815491,-27,1,21,1.5
1651815493,-22,1,12,-4.5
1651815495,-32,1,37,12.5
1651815497,-22,1,12,-12.5
1651815499,-20,1,9,-1.5
1651815501,-23,1,13,2.0
1651815503,-22,1,12,-0.5
1651815505,-22,1,12,0.0
1651815507,-24,1,15,1.5
1651815509,-23,1,13,-1.0
1651815511,-23,1,13,0.0
1651815513,-26,1,18,2.5
1651815515,-26,1,18,0.0
1651815517,-27,1,21,1.5
1651815519,-24,1,15,-3.0
1651815521,-23,1,13,-1.0
1651815523,-25,1,16,1.5
1651815525,-26,1,18,1.0
1651815527,-25,1,16,-1.0
1651815529,-25,1,16,0.0
1651815531,-25,1,16,0.0
1651815533,-23,1,13,-1.5
1651815535,-23,1,13,0.0
1651815537,-23,1,13,0.0
1651815539,-25,1,16,1.5
1651815541,-24,1,15,-0.5
1651815543,-24,8,15,0.0
1651815545,-25,8,16,0.5
1651815547,-25,8,16,0.0
1651815549,-25,8,16,0.0
1651815551,-23,2,13,-1.5
1651815553,-25,8,16,1.5
1651815555,-23,8,13,-1.5
1651815557,-24,8,15,1.0
1651815559,-24,8,15,0.0
1651815561,-24,8,15,0.0
1651815563,-25,2,16,0.5
1651815565,-24,2,15,-0.5
1651815567,-23,2,13,-1.0
1651815569,-20,2,9,-2.0
1651815571,-24,2,15,3.0
1651815573,-23,2,13,-1.0
1651815575,-25,2,16,1.5
1651815577,-23,2,13,-1.5
1651815579,-23,11,13,0.0
1651815581,-23,9,13,0.0
1651815583,-23,11,13,0.0
1651815585,-23,0,13,0.0
1651815587,-23,12,13,0.0
1651815589,-23,0,13,0.0
1651815591,-23,0,13,0.0
1651815593,-23,0,13,0.0
1651815595,-23,0,13,0.0
1651815597,-23,0,13,0.0
1651815599,-23,0,13,0.0
1651815601,-23,0,13,0.0
1651815603,-23,0,13,0.0
1651815605,-23,0,13,0.0
1651815607,-23,0,13,0.0
1651815609,-23,0,13,0.0
1651815611,-23,0,13,0.0
1651815613,-23,0,13,0.0
1651815615,-23,0,13,0.0
1651815617,-23,0,13,0.0
1651815619,-23,0,13,0.0
1651815621,-23,0,13,0.0
1651815623,-23,0,13,0.0
1651815625,-23,0,13,0.0
1651815627,-23,0,13,0.0
1651815629,-23,0,13,0.0
1651815631,-23,0,13,0.0
1651815633,-23,0,13,0.0
1651815635,-23,0,13,0.0
1651815637,-23,0,13,0.0
1651815639,-23,0,13,0.0
1651815641,-23,0,13,0.0
1651815643,-23,0,13,0.0
1651815645,-23,0,13,0.0
1651815647,-23,0,13,0.0
1651815649,-23,0,13,0.0
1651815651,-23,0,13,0.0
1651815653,-23,0,13,0.0
1651815655,-23,0,13,0.0
1651815657,-23,0,13,0.0
1651815659,-23,0,13,0.0
1651815661,-23,0,13,0.0
1651815663,-23,0,13,0.0
1651815665,-23,0,13,0.0
1651815667,-23,0,13,0.0
1651815669,-23,0,13,0.0
1651815671,-23,0,13,0.0
1651815673,-23,0,13,0.0
1651815675,-23,0,13,0.0
1651815677,-23,0,13,0.0
1651815679,-23,0,13,0.0
1651815681,-23,0,13,0.0
1651815683,-23,0,13,0.0
1651815685,-23,0,13,0.0
1651815687,-23,0,13,0.0
1651815689,-23,0,13,0.0
1651815691,-23,0,13,0.0
1651815693,-23,0,13,0.0
1651815695,-23,0,13,0.0
1651815697,-23,0,13,0.0
1651815699,-23,0,13,0.0
1651815701,-23,0,13,0.0
1651815703,-23,0,13,0.0
1651815705,-23,0,13,0.0
1651815707,-23,0,13,0.0
1651815709,-23,0,13,0.0
1651815711,-23,0,13,0.0
1651815713,-23,0,13,0.0
1651815715,-23,0,13,0.0
1651815717,-23,0,13,0.0
1651815719,-23,0,13,0.0
1651815721,-23,0,13,0.0
1651815723,-23,0,13,0.0
1651815725,-23,0,13,0.0
1651815727,-23,0,13,0.0
1651815729,-23,0,13,0.0
1651815731,-23,0,13,0.0
1651815733,-23,0,13,0.0
1651815735,-23,0,13,0.0
1651815737,-23,0,13,0.0
1651815739,-23,0,13,0.0
1651815741,-23,0,13,0.0
1651815743,-23,0,13,0.0
1651815745,-23,0,13,0.0
1651815747,-23,0,13,0.0
1651815749,-23,0,13,0.0
1651815751,-23,0,13,0.0
1651815753,-23,0,13,0.0
1651815755,-23,0,13,0.0
1651815757,-23,0,13,0.0
1651815759,-23,0,13,0.0
1651815761,-23,0,13,0.0
1651815763,-23,0,13,0.0
1651815765,-23,0,13,0.0
1651815767,-23,0,13,0.0
1651815769,-23,0,13,0.0
1651815771,-23,0,13,0.0
1651815773,-23,0,13,0.0
1651815775,-23,0,13,0.0
1651815777,-23,0,13,0.0
1651815779,-23,0,13,0.0
1651815781,-23,0,13,0.0
1651815783,-23,0,13,0.0
1651815785,-23,0,13,0.0
1651815787,-23,0,13,0.0
1651815789,-23,0,13,0.0
1651815791,-23,0,13,0.0
1651815793,-23,0,13,0.0
1651815795,-23,0,13,0.0
1651815797,-23,0,13,0.0
1651815799,-23,0,13,0.0
1651815801,-23,0,13,0.0
1651815803,-23,0,13,0.0
1651815805,-23,0,13,0.0
1651815807,-23,0,13,0.0
1651815809,-23,0,13,0.0
1651815811,-23,0,13,0.0
1651815813,-23,0,13,0.0
1651815815,-23,0,13,0.0
1651815817,-23,0,13,0.0
1651815819,-23,0,13,0.0
1651815821,-23,0,13,0.0
1651815823,-23,0,13,0.0
1651815825,-23,0,13,0.0
1651815827,-23,0,13,0.0
1651815829,-23,0,13,0.0
1651815831,-23,0,13,0.0
1651815833,-23,0,13,0.0
1651815835,-23,0,13,0.0
1651815837,-23,0,13,0.0
1651815839,-23,0,13,0.0
1651815841,-23,0,13,0.0
1651815843,-23,0,13,0.0
1651815845,-23,0,13,0.0
1651815847,-23,0,13,0.0
1651815849,-23,0,13,0.0
1651815851,-23,0,13,0.0
1651815853,-23,0,13,0.0
1651815855,-23,0,13,0.0
1651815857,-23,0,13,0.0
1651815859,-23,0,13,0.0
1651815861,-23,0,13,0.0
1651815863,-23,0,13,0.0
1651815865,-23,0,13,0.0
1651815867,-23,0,13,0.0
1651815869,-23,0,13,0.0
1651815871,-23,0,13,0.0
1651815873,-23,0,13,0.0
1651815875,-23,0,13,0.0
1651815877,-23,0,13,0.0
1651815879,-23,0,13,0.0
1651815881,-23,0,13,0.0
1651815883,-23,0,13,0.0
1651815885,-23,0,13,0.0
1651815887,-23,0,13,0.0
1651815889,-23,0,13,0.0
1651815891,-23,0,13,0.0
1651815893,-23,0,13,0.0
1651815895,-23,0,13,0.0
1651815897,-23,0,13,0.0
1651815899,-23,0,13,0.0
1651815901,-23,0,13,0.0
1651815903,-23,0,13,0.0
1651815966,-21,4,10,-0.0
1651815968,-20,4,9,-0.5
1651815970,-21,15,10,0.5
1651815972,-20,7,9,-0.5
1651815974,-21,13,10,0.5
1651815976,-20,7,9,-0.5
1651815978,-20,4,9,0.0
1651815980,-21,4,10,0.5
1651815982,-26,4,18,4.0
1651815984,-28,4,23,2.5
1651815986,-26,4,18,-2.5
1651815988,-26,11,18,0.0
1651815990,-25,11,16,-1.0
1651815992,-24,11,15,-0.5
1651815994,-26,11,18,1.5
1651815996,-24,11,15,-1.5
1651815998,-26,11,18,1.5
1651816000,-26,11,18,0.0
1651816002,-27,11,21,1.5
1651816004,-26,4,18,-1.5
1651816006,-25,4,16,-1.0
1651816008,-28,4,23,3.5
1651816010,-25,4,16,-3.5
1651816012,-25,3,16,0.0
1651816014,-27,6,21,2.5
1651816016,-22,3,12,-4.5
1651816018,-24,6,15,1.5
1651816020,-26,3,18,1.5
1651816022,-25,3,16,-1.0
1651816024,-24,3,15,-0.5
1651816026,-25,3,16,0.5
1651816028,-26,3,18,1.0
1651816030,-26,3,18,0.0
1651816032,-22,2,12,-3.0
1651816034,-27,2,21,4.5
1651816036,-24,2,15,-3.0
1651816038,-25,9,16,0.5
1651816040,-24,9,15,-0.5
1651816042,-23,2,13,-1.0
1651816044,-25,1,16,1.5
1651816046,-26,3,18,1.0
1651816048,-23,3,13,-2.5
1651816050,-27,3,21,4.0
1651816052,-26,3,18,-1.5
1651816054,-27,3,21,1.5
1651816056,-25,3,16,-2.5
1651816058,-28,3,23,3.5
1651816060,-24,3,15,-4.0
1651816062,-25,3,16,0.5
1651816064,-28,3,23,3.5
1651816066,-26,13,18,-2.5
1651816068,-28,3,23,2.5
1651816070,-24,3,15,-4.0
1651816072,-25,3,16,0.5
1651816074,-26,3,18,1.0
1651816076,-25,5,16,-1.0
1651816078,-25,3,16,0.0
1651816080,-26,3,18,1.0
1651816082,-22,3,12,-3.0
1651816084,-25,9,16,2.0
1651816086,-24,9,15,-0.5
1651816088,-23,9,13,-1.0
1651816090,-25,9,16,1.5
1651816092,-25,9,16,0.0
1651816094,-25,3,16,0.0
1651816096,-25,9,16,0.0
1651816098,-25,9,16,0.0
1651816100,-24,9,15,-0.5
1651816102,-27,9,21,3.0
1651816104,-27,9,21,0.0
1651816106,-26,9,18,-1.5
1651816108,-26,9,18,0.0
1651816110,-26,9,18,0.0
1651816112,-25,9,16,-1.0
1651816114,-25,4,16,0.0
1651816116,-25,4,16,0.0
1651816118,-27,4,21,2.5
1651816120,-22,4,12,-4.5
1651816122,-24,4,15,1.5
1651816124,-20,5,9,-3.0
1651816126,-25,5,16,3.5
1651816128,-24,2,15,-0.5
1651816130,-25,2,16,0.5
1651816132,-22,3,12,-2.0
1651816134,-27,3,21,4.5
1651816136,-26,3,18,-1.5
1651816138,-25,3,16,-1.0
1651816140,-25,3,16,0.0
1651816142,-26,3,18,1.0
1651816144,-25,3,16,-1.0
1651816146,-27,3,21,2.5
1651816148,-26,3,18,-1.5
1651816150,-24,3,15,-1.5
1651816152,-26,3,18,1.5
1651816154,-26,3,18,0.0
1651816156,-27,3,21,1.5
1651816158,-26,3,18,-1.5
1651816160,-25,3,16,-1.0
1651816162,-25,3,16,0.0
1651816164,-24,3,15,-0.5
1651816166,-25,3,16,0.5
1651816168,-25,3,16,0.0
1651816170,-24,3,15,-0.5
1651816172,-27,3,21,3.0
1651816174,-24,3,15,-3.0
1651816176,-26,3,18,1.5
1651816178,-24,3,15,-1.5
1651816180,-25,3,16,0.5
1651816182,-25,3,16,0.0
1651816184,-25,3,16,0.0
1651816186,-24,3,15,-0.5
1651816188,-25,3,16,0.5
1651816190,-25,3,16,0.0
1651816192,-26,3,18,1.0
1651816194,-26,3,18,0.0
1651816196,-24,3,15,-1.5
1651816198,-24,10,15,0.0
1651816200,-25,10,16,0.5
1651816202,-25,10,16,0.0
1651816204,-26,10,18,1.0
1651816206,-20,12,9,-4.5
1651816208,-25,12,16,3.5
1651816210,-25,4,16,0.0
1651816212,-25,4,16,0.0
1651816214,-23,4,13,-1.5
1651816216,-26,4,18,2.5
1651816218,-24,4,15,-1.5
1651816220,-25,4,16,0.5
1651816222,-25,4,16,0.0
1651816224,-26,2,18,1.0
1651816226,-27,4,21,1.5
1651816228,-26,4,18,-1.5
1651816230,-26,4,18,0.0
1651816232,-25,4,16,-1.0
1651816234,-28,4,23,3.5
1651816236,-26,8,18,-2.5
1651816238,-27,10,21,1.5
1651816240,-25,10,16,-2.5
1651816242,-24,10,15,-0.5
1651816244,-26,10,18,1.5
1651816246,-27,10,21,1.5
1651816248,-24,10,15,-3.0
1651816250,-24,10,15,0.0
1651816252,-25,10,16,0.5
1651816254,-25,10,16,0.0
1651816256,-25,10,16,0.0
1651816258,-24,10,15,-0.5
1651816260,-26,10,18,1.5
1651816262,-23,10,13,-2.5
1651816264,-25,10,16,1.5
1651816266,-23,10,13,-1.5
1651816268,-24,10,15,1.0
1651816270,-27,10,21,3.0
1651816272,-30,8,29,4.0
1651816274,-25,9,16,-6.5
1651816276,-25,9,16,0.0
1651816278,-24,9,15,-0.5
1651816280,-28,3,23,4.0
1651816282,-30,6,29,3.0
1651816284,-29,12,26,-1.5
1651816286,-27,12,21,-2.5
1651816288,-29,9,26,2.5
1651816290,-29,4,26,0.0
1651816292,-30,4,29,1.5
1651816294,-28,7,23,-3.0
1651816296,-29,7,26,1.5
1651816298,-30,10,29,1.5
1651816300,-30,7,29,0.0
1651816302,-30,7,29,0.0
1651816304,-31,7,33,2.0
1651816306,-30,13,29,-2.0
1651816308,-28,13,23,-3.0
1651816310,-29,13,26,1.5
1651816312,-30,13,29,1.5
1651816314,-27,13,21,-4.0
1651816316,-34,13,46,12.5
1651816318,-28,13,23,-11.5
1651816320,-28,13,23,0.0
1651816322,-28,13,23,0.0
1651816324,-28,13,23,0.0
1651816326,-30,6,29,3.0
1651816328,-28,6,23,-3.0
1651816330,-27,14,21,-1.0
1651816332,-30,10,29,4.0
1651816334,-30,13,29,0.0
1651816336,-29,13,26,-1.5
1651816338,-26,4,18,-4.0
1651816340,-26,4,18,0.0
1651816342,-27,11,21,1.5
1651816344,-28,5,23,1.0
1651816346,-25,11,16,-3.5
1651816348,-26,3,18,1.0
1651816350,-28,7,23,2.5
1651816352,-28,7,23,0.0
1651816354,-28,2,23,0.0
1651816356,-29,8,26,1.5
1651816358,-27,10,21,-2.5
1651816360,-28,10,23,1.0
1651816362,-26,10,18,-2.5
1651816364,-22,3,12,-3.0
1651816366,-29,9,26,7.0
1651816368,-29,10,26,0.0
1651816370,-28,10,23,-1.5
1651816372,-29,10,26,1.5
1651816374,-27,11,21,-2.5
1651816376,-27,11,21,0.0
1651816378,-27,10,21,0.0
1651816380,-28,10,23,1.0
1651816382,-30,10,29,3.0
1651816384,-28,10,23,-3.0
1651816386,-30,10,29,3.0
1651816388,-25,5,16,-6.5
1651816390,-25,0,16,0.0
1651816392,-25,10,16,0.0
1651816394,-25,0,16,0.0
1651816396,-25,0,16,0.0
1651816398,-25,0,16,0.0
1651816400,-25,0,16,0.0
1651816402,-25,0,16,0.0
1651816404,-25,0,16,0.0
1651816406,-25,0,16,0.0
1651816408,-25,0,16,0.0
